timestamp,seq,bytes,rtt_ms,loss_rate
0.119,0,402970,310.81,0.00
0.620,5,403018,67.75,66.67
0.721,6,403530,55.71,57.14
0.821,7,402906,51.65,50.00
0.921,8,403658,53.37,44.44
1.021,9,403450,53.10,40.00
1.122,10,403930,53.40,36.36
1.222,11,403322,19.01,33.33
1.323,12,402778,19.37,30.77
1.423,13,403306,19.00,28.57
1.524,14,402618,11.17,26.67
1.625,15,402298,10.56,25.00
1.726,16,402650,11.73,23.53
1.826,17,402746,10.93,22.22
1.927,18,403082,12.19,21.05
2.027,19,402554,10.17,20.00
2.128,20,401770,13.67,19.05
2.229,21,401722,15.88,18.18
2.329,22,402442,14.91,17.39
2.430,23,401786,12.59,16.67
2.530,24,403690,14.14,16.00
2.631,25,403050,11.77,15.38
2.731,26,402490,12.65,14.81
2.833,27,402954,15.30,14.29
2.933,28,403098,13.28,13.79
3.034,29,402762,12.90,13.33
3.135,30,401722,16.51,12.90
3.236,31,403226,394.68,12.50
3.336,32,402490,294.43,12.12
3.437,33,401466,193.50,11.76
3.537,34,402330,93.37,11.43
3.638,35,401210,19.32,11.11
3.738,36,401770,30.96,10.81
3.838,37,402378,13.63,10.53
3.939,38,401754,12.53,10.26
4.039,39,401866,15.19,10.00
4.140,40,401946,15.96,9.76
4.240,41,402378,14.40,9.52
4.341,42,402554,14.66,9.30
4.442,43,402906,18.35,9.09
4.544,44,403162,20.58,8.89
4.643,45,401786,21.16,8.70
4.744,46,401802,22.57,8.51
4.844,47,402554,16.48,8.33
4.945,48,402218,15.63,8.16
5.046,49,401962,14.80,8.00
5.146,50,402586,13.35,7.84
5.246,51,402122,18.19,7.69
5.348,52,402154,15.19,7.55
5.447,53,402874,13.26,7.41
5.548,54,403114,14.32,7.27
5.648,55,402906,13.92,7.14
5.749,56,402058,15.34,7.02
5.850,57,402218,12.53,6.90
5.950,58,402522,15.64,6.78
6.051,59,402810,14.91,6.67
6.151,60,401514,17.55,6.56
6.252,61,401898,17.02,6.45
6.352,62,401834,17.97,6.35
6.453,63,401578,13.60,6.25
6.553,64,402058,20.12,6.15
6.654,65,402122,22.20,6.06
6.754,66,401866,26.04,5.97
6.855,67,401578,25.88,5.88
6.955,68,402858,15.99,5.80
7.056,69,402362,15.55,5.71
7.156,70,402938,16.28,5.63
7.257,71,402522,169.85,5.56
7.357,72,402138,69.45,5.48
7.458,73,402570,19.85,5.41
7.558,74,401354,14.29,5.33
7.660,75,401562,16.73,5.26
7.759,76,401690,12.27,5.19
7.860,77,401898,13.23,5.13
7.960,78,402698,14.56,5.06
8.061,79,402634,14.38,5.00
8.161,80,402538,15.24,4.94
8.262,81,400874,14.65,4.88
8.362,82,401450,136.18,4.82
8.463,83,400602,67.85,4.76
8.563,84,401866,35.19,4.71
8.664,85,402250,34.04,4.65
8.764,86,402202,34.29,4.60
8.865,87,401610,34.69,4.55
8.965,88,402250,35.58,4.49
9.066,89,401802,18.86,4.44
9.166,90,402202,19.12,4.40
9.267,91,402618,20.86,4.35
9.367,92,401738,21.01,4.30
9.468,93,402426,26.24,4.26
9.569,94,402506,19.72,4.21
9.669,95,402826,20.50,4.17
9.770,96,402474,21.11,4.12
9.870,97,402602,22.24,4.08
9.971,98,402074,22.48,4.04
10.071,99,403418,22.32,4.00
10.172,100,402954,23.34,3.96
10.272,101,402714,23.78,3.92
10.373,102,400906,23.29,3.88
10.473,103,401562,23.95,3.85
10.574,104,402410,22.96,3.81
10.674,105,402746,30.13,3.77
10.775,106,402346,29.58,3.74
10.875,107,402506,27.87,3.70
10.976,108,402122,28.63,3.67
11.077,109,403050,27.74,3.64
11.178,110,403626,20.26,3.60
11.278,111,402826,20.40,3.57
11.378,112,402986,20.17,3.54
11.479,113,402922,25.87,3.51
11.580,114,403626,26.38,3.48
11.681,115,403114,23.99,3.45
11.781,116,403210,22.46,3.42
11.881,117,403146,20.69,3.39
11.982,118,401962,19.75,3.36
12.082,119,402666,25.33,3.33
12.183,120,402522,22.03,3.31
12.283,121,402922,17.70,3.28
12.384,122,402522,16.84,3.25
12.484,123,402810,16.70,3.23
12.584,124,402842,18.72,3.20
12.685,125,403466,17.73,3.17
12.785,126,403258,17.57,3.15
12.886,127,402810,16.76,3.12
12.986,128,402618,16.29,3.10
13.087,129,403146,16.81,3.08
13.187,130,402810,17.59,3.05
13.288,131,402874,15.32,3.03
13.388,132,403290,17.03,3.01
13.488,133,402362,16.75,2.99
13.589,134,402858,15.62,2.96
13.689,135,402506,16.59,2.94
13.790,136,402362,15.63,2.92
13.890,137,403482,15.71,2.90
13.991,138,402602,15.56,2.88
14.091,139,402554,15.24,2.86
14.192,140,402266,15.45,2.84
14.292,141,402586,14.24,2.82
14.393,142,402922,15.73,2.80
14.493,143,402570,16.67,2.78
14.594,144,402298,14.70,2.76
14.694,145,403050,14.45,2.74
14.795,146,402954,16.25,2.72
14.897,147,403834,17.37,2.70
14.997,148,403802,17.43,2.68
15.097,149,403402,13.99,2.67
15.198,150,403722,13.49,2.65
15.298,151,403594,14.46,2.63
15.400,152,403834,17.95,2.61
15.500,153,403258,17.59,2.60
15.602,154,403274,18.79,2.58
15.702,155,402954,121.12,2.56
15.803,156,403146,19.96,2.55
15.904,157,403642,16.47,2.53
16.004,158,402730,14.55,2.52
16.104,159,401994,14.58,2.50
16.205,160,402810,26.83,2.48
16.305,161,403146,13.90,2.47
16.406,162,403098,13.96,2.45
16.506,163,403146,14.71,2.44
16.607,164,403018,14.97,2.42
16.707,165,403658,12.55,2.41
16.808,166,403162,13.02,2.40
16.908,167,403546,13.76,2.38
17.009,168,403146,213.74,2.37
17.110,169,403194,112.77,2.35
17.210,170,403066,20.10,2.34
17.311,171,403194,17.14,2.33
17.411,172,403194,15.91,2.31
17.513,173,403530,18.92,2.30
17.613,174,402746,14.45,2.29
17.714,175,402266,16.46,2.27
17.813,176,402794,14.45,2.26
17.915,177,402442,15.83,2.25
18.015,178,402810,16.97,2.23
18.116,179,403306,17.49,2.22
18.216,180,403386,14.64,2.21
18.316,181,402842,18.01,2.20
18.417,182,402906,17.93,2.19
18.517,183,402874,14.81,2.17
18.618,184,402666,403.96,2.16
18.719,185,402730,303.33,2.15
18.820,186,403274,201.98,2.14
18.920,187,403274,101.84,2.13
19.021,188,403354,17.16,2.12
19.122,189,402858,15.30,2.11
19.222,190,402474,199.62,2.09
19.322,191,403258,99.01,2.08
19.424,192,402938,22.84,2.07
19.523,193,402730,19.99,2.06
19.624,194,402650,17.86,2.05
19.724,195,402426,14.58,2.04
19.825,196,402298,13.37,2.03
19.925,197,402826,16.65,2.02
20.026,198,403002,393.22,2.01
20.126,199,402618,292.61,2.00
20.227,200,402618,192.08,1.99
20.328,201,402170,91.24,1.98
20.429,202,403370,19.48,1.97
20.529,203,402794,16.43,1.96
20.629,204,403434,15.73,1.95
20.730,205,402874,13.25,1.94
20.830,206,402954,15.42,1.93
20.931,207,403082,14.75,1.92
21.031,208,402586,14.69,1.91
21.132,209,403898,15.72,1.90
21.232,210,403338,16.85,1.90
21.332,211,403674,19.23,1.89
21.433,212,403146,20.19,1.88
21.534,213,403290,20.02,1.87
21.634,214,403674,15.93,1.86
21.735,215,403706,15.69,1.85
21.835,216,403482,20.51,1.84
21.935,217,402794,18.03,1.83
22.036,218,402986,18.05,1.83
22.136,219,403658,17.07,1.82
22.237,220,403930,15.64,1.81
22.337,221,404698,16.85,1.80
22.438,222,403818,14.84,1.79
22.538,223,404042,14.67,1.79
22.639,224,403738,13.86,1.78
22.740,225,402298,18.24,1.77
22.840,226,403434,17.80,1.76
22.942,227,403130,23.31,1.75
23.041,228,402746,19.78,1.75
23.142,229,402698,18.63,1.74
23.242,230,402938,18.31,1.73
23.343,231,402666,21.78,1.72
23.444,232,401834,23.28,1.72
23.545,233,402794,16.52,1.71
23.645,234,402554,17.08,1.70
23.747,235,402730,19.56,1.69
23.846,236,403786,18.21,1.69
23.947,237,403258,23.34,1.68
24.047,238,403354,24.73,1.67
24.148,239,403146,23.13,1.67
24.248,240,403658,19.22,1.66
24.349,241,402794,19.19,1.65
24.449,242,403066,19.10,1.65
24.550,243,403514,18.92,1.64
24.650,244,403306,18.68,1.63
24.751,245,402586,17.91,1.63
24.853,246,403770,18.86,1.62
24.952,247,402874,20.24,1.61
25.052,248,403002,161.80,1.61
25.153,249,402778,61.37,1.60
25.254,250,402794,18.11,1.59
25.354,251,403610,16.88,1.59
25.454,252,402618,15.80,1.58
25.555,253,402410,15.95,1.57
25.655,254,402282,15.56,1.57
25.756,255,401882,38.95,1.56
25.857,256,402762,38.70,1.56
25.957,257,403786,26.37,1.55
26.058,258,403914,26.62,1.54
26.158,259,403418,26.42,1.54
26.258,260,403162,15.41,1.53
26.359,261,403770,15.31,1.53
26.459,262,403978,15.64,1.52
26.560,263,403210,14.61,1.52
26.661,264,402618,18.63,1.51
26.762,265,402426,15.52,1.50
26.862,266,403130,18.87,1.50
26.963,267,403178,18.07,1.49
27.063,268,403114,17.87,1.49
27.164,269,403818,16.68,1.48
27.264,270,403226,15.48,1.48
27.364,271,403754,16.03,1.47
27.465,272,402730,19.08,1.47
27.568,273,403418,20.07,1.46
27.667,274,403290,18.71,1.45
27.767,275,403306,14.43,1.45
27.868,276,403034,16.79,1.44
27.968,277,403130,15.55,1.44
28.069,278,403306,17.86,1.43
28.169,279,403002,17.03,1.43
28.270,280,403466,15.81,1.42
28.371,281,403386,16.76,1.42
28.471,282,403162,15.67,1.41
28.572,283,403370,15.60,1.41
28.672,284,402218,16.84,1.40
28.773,285,403546,16.95,1.40
28.873,286,403674,15.89,1.39
28.975,287,402986,18.46,1.39
29.074,288,403578,16.84,1.38
29.175,289,402666,13.89,1.38
29.275,290,402986,16.68,1.37
29.376,291,402634,14.66,1.37
29.477,292,403018,16.05,1.37
29.577,293,403738,16.63,1.36
29.678,294,404042,13.32,1.36
29.778,295,403226,17.41,1.35
29.878,296,403514,15.92,1.35
29.979,297,403050,14.72,1.34
30.080,298,403386,14.58,1.34
30.180,299,403018,13.46,1.33
30.280,300,403546,16.81,1.33
30.381,301,402986,18.86,1.32
30.482,302,403610,14.83,1.32
30.582,303,402986,16.38,1.32
30.683,304,402778,14.47,1.31
30.784,305,402010,17.71,1.31
30.885,306,402218,19.07,1.30
30.985,307,403098,17.63,1.30
31.086,308,402842,17.55,1.29
31.187,309,402250,20.33,1.29
31.286,310,402330,16.80,1.29
31.387,311,402314,413.20,1.28
31.488,312,403306,312.39,1.28
31.588,313,402634,211.93,1.27
31.689,314,402202,111.15,1.27
31.790,315,401930,20.35,1.27
31.891,316,402666,21.37,1.26
31.991,317,402042,14.21,1.26
32.092,318,402186,15.52,1.25
32.193,319,402218,14.53,1.25
32.294,320,401578,13.48,1.25
32.396,321,401450,15.82,1.24
32.495,322,402186,13.77,1.24
32.596,323,402394,13.22,1.23
32.697,324,402026,15.79,1.23
32.797,325,401946,17.29,1.23
32.898,326,402042,13.68,1.22
32.998,327,402250,14.40,1.22
33.099,328,402842,16.74,1.22
33.200,329,402618,16.34,1.21
33.300,330,402762,17.71,1.21
33.401,331,403098,15.05,1.20
33.502,332,403562,14.15,1.20
33.602,333,402426,14.57,1.20
33.702,334,402730,13.43,1.19
33.803,335,401578,15.20,1.19
33.906,336,402202,19.15,1.19
34.004,337,401978,14.43,1.18
34.104,338,402474,14.21,1.18
34.205,339,401834,13.15,1.18
34.305,340,401642,14.48,1.17
34.406,341,402090,13.62,1.17
34.506,342,402538,13.15,1.17
34.607,343,402426,12.02,1.16
34.707,344,402410,21.15,1.16
34.808,345,402394,190.44,1.16
34.908,346,402394,90.01,1.15
35.009,347,402554,18.05,1.15
35.109,348,403114,18.12,1.15
35.209,349,402154,15.87,1.14
35.310,350,401386,16.95,1.14
35.410,351,401610,33.94,1.14
35.511,352,401066,18.25,1.13
35.612,353,401578,17.06,1.13
35.712,354,400874,17.06,1.13
35.813,355,401306,14.94,1.12
35.913,356,402330,16.68,1.12
36.014,357,402586,17.13,1.12
36.115,358,401914,19.83,1.11
36.216,359,402810,19.73,1.11
36.316,360,402602,19.36,1.11
36.417,361,402922,17.99,1.10
36.517,362,402570,16.68,1.10
36.618,363,402218,15.54,1.10
36.719,364,402202,21.37,1.10
36.818,365,401386,18.84,1.09
36.920,366,401674,22.23,1.09
37.020,367,402426,20.68,1.09
37.120,368,402762,27.90,1.08
37.222,369,401946,19.20,1.08
37.321,370,402474,16.70,1.08
37.422,371,401882,19.64,1.08
37.522,372,401626,20.75,1.07
37.623,373,401658,18.03,1.07
37.723,374,401754,16.74,1.07
37.823,375,401546,17.42,1.06
37.924,376,400714,15.65,1.06
38.024,377,401482,20.93,1.06
38.125,378,401194,15.58,1.06
38.225,379,401402,15.85,1.05
38.326,380,401962,15.37,1.05
38.426,381,402298,21.80,1.05
38.527,382,402154,22.06,1.04
38.627,383,401962,19.05,1.04
38.729,384,402538,19.34,1.04
38.828,385,401994,18.22,1.04
38.929,386,402026,18.89,1.03
39.030,387,401690,17.19,1.03
39.131,388,401898,20.50,1.03
39.232,389,401834,40.32,1.03
39.332,390,402778,38.30,1.02
39.432,391,402682,20.32,1.02
39.533,392,402714,20.39,1.02
39.633,393,402330,18.86,1.02
39.734,394,401626,17.89,1.01
39.834,395,402570,18.68,1.01
39.935,396,401514,17.38,1.01
40.035,397,401146,21.79,1.01
40.135,398,402570,19.66,1.00
40.236,399,402506,20.02,1.00
40.336,400,401770,17.76,1.00
40.437,401,401306,17.98,1.00
40.537,402,401082,19.74,0.99
40.638,403,401978,17.49,0.99
40.738,404,401434,16.45,0.99
40.839,405,401242,153.60,0.99
40.940,406,400714,52.92,0.98
41.040,407,401258,19.27,0.98
41.141,408,401914,16.70,0.98
41.241,409,402202,17.96,0.98
41.342,410,401866,18.89,0.97
41.443,411,401578,23.05,0.97
41.543,412,402250,21.05,0.97
41.644,413,401898,17.47,0.97
41.744,414,402170,18.13,0.96
41.845,415,401050,19.89,0.96
41.945,416,401690,19.38,0.96
42.045,417,401722,18.93,0.96
42.146,418,402778,27.61,0.95
42.246,419,402570,27.45,0.95
42.347,420,402330,24.15,0.95
42.447,421,400826,24.08,0.95
42.548,422,401146,24.47,0.95
42.648,423,401866,22.09,0.94
42.749,424,402170,22.81,0.94
42.849,425,402474,26.39,0.94
42.949,426,401386,21.61,0.94
43.050,427,402938,22.17,0.93
43.151,428,401450,21.20,0.93
43.251,429,400954,20.66,0.93
43.351,430,401386,20.28,0.93
43.452,431,400938,19.92,0.93
43.552,432,402378,20.73,0.92
43.653,433,401498,19.97,0.92
43.753,434,401482,19.58,0.92
43.853,435,401242,18.86,0.92
43.954,436,401722,18.62,0.92
44.054,437,401658,21.81,0.91
44.155,438,401594,20.62,0.91
44.256,439,401482,17.98,0.91
44.355,440,401834,18.69,0.91
44.456,441,401370,17.60,0.90
44.556,442,401594,18.63,0.90
44.657,443,401306,132.21,0.90
44.757,444,401322,31.76,0.90
44.857,445,401786,14.90,0.90
44.958,446,402314,14.47,0.89
45.058,447,400970,14.36,0.89
45.159,448,401834,14.56,0.89
45.259,449,401770,128.54,0.89
45.360,450,402938,28.07,0.89
45.460,451,403738,15.77,0.88
45.561,452,402842,15.02,0.88
45.661,453,402426,16.15,0.88
45.763,454,402778,21.64,0.88
45.862,455,402922,18.88,0.88
45.962,456,402874,18.25,0.88
46.063,457,402058,123.41,0.87
46.164,458,402202,22.81,0.87
46.264,459,401994,14.02,0.87
46.365,460,402618,14.96,0.87
46.466,461,403402,13.71,0.87
46.566,462,402410,19.47,0.86
46.666,463,402026,18.09,0.86
46.767,464,401866,16.75,0.86
46.867,465,401482,14.61,0.86
46.968,466,402186,15.81,0.86
47.068,467,401466,15.76,0.85
47.169,468,401786,15.75,0.85
47.269,469,401450,16.65,0.85
47.370,470,402666,15.02,0.85
47.470,471,402586,16.73,0.85
47.571,472,401642,16.49,0.85
47.671,473,401370,14.48,0.84
47.771,474,400922,15.96,0.84
47.872,475,400538,15.57,0.84
47.972,476,401258,213.14,0.84
48.073,477,402618,112.52,0.84
48.173,478,401802,14.59,0.84
48.274,479,402042,14.46,0.83
48.374,480,402986,15.50,0.83
48.475,481,402970,14.53,0.83
48.575,482,401962,18.73,0.83
48.676,483,402282,17.44,0.83
48.776,484,401818,16.65,0.82
48.877,485,401930,16.46,0.82
48.977,486,403290,206.38,0.82
49.078,487,402298,105.83,0.82
49.178,488,403386,14.82,0.82
49.278,489,402010,14.75,0.82
49.379,490,402266,204.26,0.81
49.480,491,403018,103.40,0.81
49.581,492,401642,15.61,0.81
49.681,493,401962,16.57,0.81
49.783,494,402474,18.09,0.81
49.882,495,401274,16.98,0.81
49.983,496,402170,15.59,0.80
50.083,497,401898,15.38,0.80
50.183,498,401850,16.09,0.80
50.284,499,401530,14.51,0.80
50.384,500,401402,196.80,0.80
50.485,501,401018,96.38,0.80
50.585,502,401786,16.58,0.80
50.686,503,401898,16.03,0.79
50.786,504,402522,18.73,0.79
50.886,505,401914,15.47,0.79
50.987,506,401034,14.50,0.79
51.088,507,402426,16.87,0.79
51.188,508,401530,16.47,0.79
51.288,509,400874,15.61,0.78
51.389,510,401114,14.66,0.78
51.489,511,401498,15.67,0.78
51.590,512,402410,20.43,0.78
51.690,513,402170,22.29,0.78
51.791,514,402890,22.43,0.78
51.891,515,401562,15.26,0.78
51.992,516,402762,15.70,0.77
52.092,517,402058,17.43,0.77
52.193,518,401834,12.02,0.77
52.293,519,402202,12.15,0.77
52.394,520,402458,15.69,0.77
52.494,521,400970,17.59,0.77
52.594,522,401642,16.80,0.76
52.695,523,400826,15.44,0.76
52.795,524,401114,37.00,0.76
52.896,525,400122,39.51,0.76
52.996,526,400794,17.19,0.76
53.097,527,401562,17.61,0.76
53.198,528,400618,19.62,0.76
53.297,529,400634,13.78,0.75
53.398,530,401338,15.51,0.75
53.498,531,401898,15.87,0.75
53.599,532,401434,17.10,0.75
53.701,533,401866,18.35,0.75
53.800,534,401770,16.68,0.75
53.902,535,401898,21.37,0.75
54.002,536,401850,19.96,0.74
54.102,537,401690,15.38,0.74
54.203,538,402090,15.56,0.74
54.303,539,402314,18.21,0.74
54.404,540,402506,17.59,0.74
54.504,541,402922,13.49,0.74
54.604,542,402186,15.93,0.74
54.705,543,403114,14.62,0.74
54.805,544,402714,16.11,0.73
54.906,545,402554,15.81,0.73
55.006,546,400810,17.06,0.73
55.107,547,401098,16.72,0.73
55.207,548,401642,14.55,0.73
55.308,549,402186,14.74,0.73
55.408,550,400634,17.80,0.73
55.508,551,401370,16.64,0.72
55.609,552,401306,15.59,0.72
55.709,553,401434,28.94,0.72
55.810,554,402074,29.78,0.72
55.911,555,402746,20.36,0.72
56.011,556,402666,21.90,0.72
56.112,557,402586,17.28,0.72
56.213,558,402154,17.91,0.72
56.313,559,401290,17.43,0.71
56.414,560,400794,18.50,0.71
56.514,561,400922,19.82,0.71
56.614,562,401578,16.83,0.71
56.715,563,400794,19.69,0.71
56.816,564,401338,16.53,0.71
56.917,565,401466,17.70,0.71
57.018,566,400234,17.61,0.71
57.119,567,400426,28.07,0.70
57.219,568,400570,20.61,0.70
57.319,569,400314,20.14,0.70
57.420,570,400682,23.73,0.70
57.521,571,400266,25.53,0.70
57.622,572,400602,21.59,0.70
57.722,573,401162,18.72,0.70
57.823,574,401082,20.17,0.70
57.924,575,401626,17.69,0.69
58.025,576,401178,20.12,0.69
58.126,577,400554,22.23,0.69
58.226,578,401322,20.75,0.69
58.326,579,401610,16.89,0.69
58.427,580,401466,17.00,0.69
58.528,581,401386,19.92,0.69
58.629,582,401322,19.87,0.69
58.729,583,401546,18.03,0.68
58.830,584,402682,20.20,0.68
58.931,585,402042,22.31,0.68
59.031,586,401434,23.34,0.68
59.132,587,401290,22.34,0.68
59.233,588,401754,22.59,0.68
59.333,589,403130,20.25,0.68
59.434,590,402730,22.46,0.68
59.534,591,402554,15.79,0.68
59.635,592,401882,20.81,0.67
59.736,593,401402,20.69,0.67
59.837,594,401610,17.93,0.67
59.938,595,402394,17.89,0.67
60.038,596,401306,15.73,0.67
60.139,597,400810,37.22,0.67
60.239,598,401754,29.68,0.67
60.340,599,401994,13.50,0.67
60.440,600,402218,14.46,0.67
60.541,601,400810,13.59,0.66
60.641,602,401018,14.51,0.66
60.742,603,401850,16.42,0.66
60.842,604,401226,17.98,0.66
60.943,605,401722,13.77,0.66
61.043,606,401914,14.49,0.66
61.144,607,401994,12.37,0.66
61.244,608,402234,14.37,0.66
61.345,609,402586,13.53,0.66
61.445,610,402026,127.96,0.65
61.545,611,401514,27.59,0.65
61.646,612,401034,13.93,0.65
61.746,613,400794,22.12,0.65
61.847,614,401274,17.72,0.65
61.947,615,401546,18.65,0.65
62.048,616,402394,23.21,0.65
62.148,617,401306,18.10,0.65
62.248,618,401322,124.36,0.65
62.349,619,401930,24.02,0.65
62.449,620,401498,18.77,0.64
62.550,621,402058,21.01,0.64
62.650,622,401770,18.71,0.64
62.751,623,401610,16.89,0.64
62.851,624,400698,23.25,0.64
62.952,625,401674,23.13,0.64
63.052,626,402106,18.81,0.64
63.153,627,401338,17.85,0.64
63.253,628,401338,14.59,0.64
63.353,629,401034,19.00,0.63
63.454,630,401946,18.92,0.63
63.554,631,401546,17.07,0.63
63.655,632,401450,16.58,0.63
63.755,633,400554,14.79,0.63
63.856,634,400634,16.89,0.63
63.956,635,400506,15.66,0.63
64.057,636,400634,19.58,0.63
64.158,637,401146,17.80,0.63
64.259,638,400090,18.48,0.63
64.360,639,401274,16.48,0.62
64.462,640,401722,20.22,0.62
64.563,641,402266,19.95,0.62
64.663,642,401674,18.64,0.62
64.764,643,401930,15.87,0.62
64.865,644,402138,15.83,0.62
64.965,645,402890,15.66,0.62
65.066,646,402074,18.37,0.62
65.166,647,401770,19.08,0.62
65.267,648,401194,20.69,0.62
65.369,649,401946,16.82,0.62
65.469,650,401610,14.34,0.61
65.571,651,402570,16.13,0.61
65.671,652,401770,21.32,0.61
65.773,653,402122,22.45,0.61
65.872,654,401834,20.27,0.61
65.974,655,402234,19.80,0.61
66.073,656,401770,15.98,0.61
66.174,657,402570,14.42,0.61
66.274,658,402010,14.20,0.61
66.375,659,402298,22.98,0.61
66.475,660,401194,14.30,0.61
66.576,661,403194,14.85,0.60
66.676,662,402922,13.46,0.60
66.777,663,402234,14.80,0.60
66.878,664,401834,12.26,0.60
66.978,665,403242,18.28,0.60
67.078,666,402090,19.84,0.60
67.179,667,402042,20.69,0.60
67.279,668,401642,9.32,0.60
67.380,669,402138,10.24,0.60
67.480,670,401866,26.28,0.60
67.581,671,402986,24.54,0.60
67.681,672,402474,18.98,0.59
67.782,673,402554,17.82,0.59
67.882,674,401610,22.06,0.59
67.983,675,402634,18.02,0.59
68.083,676,401994,18.73,0.59
68.184,677,402042,12.30,0.59
68.284,678,401994,14.40,0.59
68.385,679,402218,183.12,0.59
68.486,680,401722,82.43,0.59
68.588,681,402362,16.70,0.59
68.687,682,402650,13.61,0.59
68.787,683,402890,14.75,0.58
68.887,684,402058,23.49,0.58
68.988,685,400970,24.74,0.58
69.089,686,401722,13.43,0.58
69.190,687,402474,13.69,0.58
69.290,688,401306,55.73,0.58
69.392,689,402442,24.89,0.58
69.492,690,402026,23.82,0.58
69.594,691,402058,24.66,0.58
69.693,692,403594,16.17,0.58
69.793,693,402506,15.03,0.58
69.894,694,402218,14.51,0.58
69.994,695,401546,14.21,0.57
