timestamp,seq,bytes,rtt_ms,loss_rate
83.870,833,401962,38.96,1.56
83.972,834,402586,44.70,1.56
84.071,835,402906,46.89,1.56
84.171,836,403146,46.02,1.55
84.272,837,401946,41.81,1.55
84.372,838,401786,102.86,1.55
84.472,839,401818,131.84,1.55
84.573,840,402090,59.05,1.55
84.673,841,401754,29.49,1.54
84.774,842,401994,33.22,1.54
84.874,843,401418,40.94,1.54
84.975,844,401274,40.83,1.54
85.075,845,400762,41.83,1.54
85.176,846,402554,94.39,1.53
85.276,847,402298,123.16,1.53
85.377,848,402058,45.90,1.53
85.477,849,401786,25.22,1.53
85.577,850,402186,32.80,1.53
85.678,851,401802,48.88,1.53
85.778,852,401914,44.87,1.52
85.879,853,403050,42.66,1.52
85.980,854,403162,64.24,1.52
86.080,855,403066,69.55,1.52
86.180,856,403978,71.77,1.52
86.281,857,403546,71.43,1.52
86.382,858,402218,40.97,1.51
86.481,859,402746,33.88,1.51
86.582,860,402410,31.62,1.51
86.682,861,402026,32.54,1.51
86.784,862,403242,102.31,1.51
86.883,863,403226,120.75,1.50
86.984,864,402906,92.91,1.50
87.084,865,402986,75.46,1.50
87.185,866,403610,44.75,1.50
87.285,867,402922,41.63,1.50
87.386,868,402042,29.33,1.50
87.486,869,401882,27.24,1.49
87.587,870,402074,36.48,1.49
87.689,871,402602,41.05,1.49
87.788,872,403290,42.28,1.49
87.889,873,402970,43.07,1.49
87.989,874,402986,102.98,1.49
88.090,875,402474,106.48,1.48
88.190,876,402202,40.20,1.48
88.290,877,401610,35.91,1.48
88.392,878,402666,34.52,1.48
88.491,879,402890,32.04,1.48
88.592,880,402154,50.62,1.48
88.692,881,401818,51.03,1.47
88.793,882,401850,59.10,1.47
88.893,883,402522,59.21,1.47
88.994,884,401802,32.65,1.47
89.094,885,401546,33.61,1.47
89.195,886,402298,62.23,1.47
89.295,887,402122,62.41,1.46
89.396,888,402362,216.90,1.46
89.497,889,402650,134.23,1.46
89.599,890,402730,50.42,1.46
89.698,891,402490,21.77,1.46
89.799,892,402442,44.81,1.46
89.900,893,403290,44.96,1.45
90.000,894,402794,128.42,1.45
90.100,895,403162,130.34,1.45
90.201,896,402522,105.73,1.45
90.301,897,402074,80.29,1.45
90.402,898,403226,203.66,1.45
90.502,899,402762,138.35,1.44
90.603,900,402426,73.97,1.44
90.704,901,402906,38.82,1.44
90.804,902,402154,25.69,1.44
90.904,903,402682,26.15,1.44
91.006,904,403146,27.14,1.44
91.106,905,401434,25.83,1.43
91.206,906,402378,41.68,1.43
91.307,907,402026,41.48,1.43
91.407,908,401818,40.54,1.43
91.508,909,402618,41.86,1.43
91.608,910,402058,48.01,1.43
91.709,911,402122,46.70,1.43
91.809,912,403658,42.34,1.42
91.910,913,403562,41.80,1.42
92.010,914,403690,44.55,1.42
92.111,915,402218,45.06,1.42
92.212,916,402330,52.17,1.42
92.313,917,401866,52.98,1.42
92.414,918,402522,40.48,1.41
92.515,919,402778,41.56,1.41
92.615,920,402250,45.15,1.41
92.716,921,401850,44.27,1.41
92.817,922,402042,44.35,1.41
92.917,923,402330,44.64,1.41
93.018,924,402330,43.67,1.41
93.118,925,403002,45.22,1.40
93.219,926,402234,45.10,1.40
93.319,927,402154,44.64,1.40
93.420,928,401818,43.95,1.40
93.520,929,403178,44.21,1.40
93.621,930,402474,46.48,1.40
93.722,931,400858,46.27,1.39
93.823,932,402026,44.85,1.39
93.925,933,402458,49.82,1.39
94.025,934,402698,45.12,1.39
94.126,935,402490,47.15,1.39
94.226,936,402170,47.15,1.39
94.328,937,402266,46.73,1.39
94.427,938,402842,44.22,1.38
94.527,939,402458,45.03,1.38
94.628,940,403066,47.49,1.38
94.730,941,402682,45.96,1.38
94.829,942,402650,45.06,1.38
94.929,943,401722,44.20,1.38
95.030,944,401770,43.54,1.38
95.131,945,402378,48.82,1.37
95.231,946,402266,45.24,1.37
95.331,947,402122,44.03,1.37
95.432,948,402106,43.60,1.37
95.532,949,403306,44.62,1.37
95.633,950,401866,44.73,1.37
95.734,951,402522,44.74,1.37
95.834,952,402266,43.95,1.36
95.935,953,401850,48.40,1.36
96.036,954,401626,45.99,1.36
96.137,955,402074,46.79,1.36
96.237,956,402586,47.59,1.36
96.338,957,401978,47.80,1.36
96.439,958,402346,48.86,1.36
96.539,959,403114,46.37,1.35
96.640,960,401946,44.66,1.35
96.740,961,402058,45.24,1.35
96.841,962,402010,44.16,1.35
96.941,963,401706,44.10,1.35
97.042,964,401658,43.48,1.35
97.142,965,401930,45.10,1.35
97.243,966,401050,43.97,1.34
97.343,967,401498,44.28,1.34
97.444,968,401498,43.88,1.34
97.544,969,401658,44.15,1.34
97.644,970,401194,44.29,1.34
97.745,971,401130,45.04,1.34
97.846,972,401322,45.17,1.34
97.946,973,402026,46.59,1.33
98.047,974,401690,44.43,1.33
98.147,975,401738,44.33,1.33
98.247,976,401370,44.14,1.33
98.348,977,402026,44.94,1.33
98.448,978,402618,44.26,1.33
98.549,979,402058,45.66,1.33
98.651,980,402362,47.28,1.33
98.751,981,401434,47.98,1.32
98.852,982,401754,46.95,1.32
98.953,983,402554,45.06,1.32
99.054,984,402474,46.21,1.32
99.154,985,402458,46.00,1.32
99.255,986,401834,47.32,1.32
99.356,987,402042,46.71,1.32
99.456,988,400698,44.97,1.31
99.557,989,401210,44.89,1.31
99.657,990,401482,43.85,1.31
99.758,991,401562,44.57,1.31
99.859,992,401210,44.05,1.31
99.959,993,400650,44.03,1.31
100.060,994,401274,44.02,1.31
100.160,995,401418,44.07,1.31
100.261,996,401738,43.54,1.30
100.361,997,400794,44.41,1.30
100.462,998,401178,44.27,1.30
100.562,999,400938,44.73,1.30
100.663,1000,401578,43.94,1.30
100.763,1001,401434,44.24,1.30
100.863,1002,401514,44.65,1.30
100.964,1003,400554,44.71,1.29
101.064,1004,401162,45.14,1.29
101.165,1005,400394,43.78,1.29
101.265,1006,401674,43.74,1.29
101.366,1007,400746,42.65,1.29
101.466,1008,401146,44.70,1.29
101.567,1009,401802,43.76,1.29
101.667,1010,399850,44.75,1.29
101.768,1011,400746,43.89,1.28
101.868,1012,401514,45.90,1.28
101.968,1013,400554,44.31,1.28
102.069,1014,401034,44.96,1.28
102.169,1015,401082,43.81,1.28
102.270,1016,401050,43.46,1.28
102.370,1017,401882,44.74,1.28
102.471,1018,400794,43.77,1.28
102.571,1019,401674,44.13,1.27
102.671,1020,401674,44.40,1.27
102.772,1021,400842,44.74,1.27
102.872,1022,401178,43.88,1.27
102.973,1023,401306,44.07,1.27
103.073,1024,401482,44.04,1.27
103.174,1025,400986,43.66,1.27
103.274,1026,401562,44.59,1.27
103.374,1027,401018,43.73,1.26
103.475,1028,400682,44.76,1.26
103.575,1029,401210,43.67,1.26
103.676,1030,401610,44.68,1.26
103.776,1031,401530,44.03,1.26
103.877,1032,401434,44.08,1.26
103.977,1033,402106,46.56,1.26
104.078,1034,401674,46.05,1.26
104.178,1035,401514,43.40,1.25
104.279,1036,400842,42.16,1.25
104.379,1037,401626,45.21,1.25
104.480,1038,401386,44.12,1.25
104.580,1039,401162,44.86,1.25
104.680,1040,401194,44.25,1.25
104.781,1041,401434,43.91,1.25
104.881,1042,401946,44.89,1.25
104.982,1043,401882,44.27,1.25
105.082,1044,401194,44.55,1.24
105.183,1045,401146,44.38,1.24
105.283,1046,400858,44.52,1.24
105.384,1047,400330,44.74,1.24
105.484,1048,400202,44.76,1.24
105.584,1049,399674,42.88,1.24
105.685,1050,400554,42.75,1.24
105.785,1051,400874,43.75,1.24
105.886,1052,400762,43.68,1.23
105.986,1053,401498,44.57,1.23
106.087,1054,401962,43.55,1.23
106.187,1055,401690,44.64,1.23
106.288,1056,401466,43.42,1.23
106.388,1057,401818,44.49,1.23
106.489,1058,401402,43.47,1.23
106.589,1059,401882,44.65,1.23
106.689,1060,401450,43.96,1.23
106.790,1061,400954,43.29,1.22
106.890,1062,400698,43.67,1.22
106.991,1063,401082,44.65,1.22
107.091,1064,400554,44.08,1.22
107.192,1065,401290,43.88,1.22
107.292,1066,400378,44.90,1.22
107.393,1067,401290,44.61,1.22
107.493,1068,400890,43.71,1.22
107.594,1069,400682,50.05,1.21
107.694,1070,399898,50.67,1.21
107.795,1071,400474,39.03,1.21
107.895,1072,400810,39.41,1.21
107.996,1073,401338,43.81,1.21
108.096,1074,401034,44.19,1.21
108.197,1075,401434,44.66,1.21
108.297,1076,402106,45.69,1.21
108.399,1077,402154,45.48,1.21
108.499,1078,401610,42.79,1.20
108.599,1079,401498,44.64,1.20
108.700,1080,401754,44.24,1.20
108.800,1081,400698,44.09,1.20
108.901,1082,401450,43.98,1.20
109.002,1083,400506,45.42,1.20
109.103,1084,400570,45.94,1.20
109.203,1085,399786,46.38,1.20
109.304,1086,401594,46.29,1.20
109.405,1087,401738,47.35,1.19
109.505,1088,401738,45.09,1.19
109.605,1089,402250,45.43,1.19
109.706,1090,401290,46.13,1.19
109.807,1091,401546,44.42,1.19
109.907,1092,401178,43.99,1.19
110.008,1093,400810,44.46,1.19
110.108,1094,400986,44.52,1.19
110.209,1095,401114,44.30,1.19
110.309,1096,401130,43.65,1.19
110.410,1097,400362,43.28,1.18
110.510,1098,399530,43.97,1.18
110.611,1099,400746,43.67,1.18
110.711,1100,400778,44.40,1.18
110.812,1101,400266,44.09,1.18
110.912,1102,400554,43.59,1.18
111.012,1103,401178,44.24,1.18
111.113,1104,400490,43.75,1.18
111.213,1105,400762,44.02,1.18
111.314,1106,401642,43.22,1.17
111.414,1107,400762,44.13,1.17
111.515,1108,401354,43.74,1.17
111.615,1109,400554,44.05,1.17
111.716,1110,400426,44.08,1.17
111.816,1111,400570,51.94,1.17
111.916,1112,400906,51.24,1.17
112.017,1113,400170,39.75,1.17
112.117,1114,401514,39.32,1.17
112.218,1115,400986,43.55,1.16
112.318,1116,401802,44.76,1.16
112.419,1117,401674,43.71,1.16
112.519,1118,401674,44.54,1.16
112.620,1119,401338,43.54,1.16
112.721,1120,402474,45.00,1.16
112.821,1121,401482,46.54,1.16
112.922,1122,402314,46.01,1.16
113.023,1123,401418,48.43,1.16
113.125,1124,400826,45.42,1.16
113.225,1125,401578,44.76,1.15
113.326,1126,400954,46.27,1.15
113.425,1127,401338,44.60,1.15
113.526,1128,400906,43.43,1.15
113.626,1129,400954,44.13,1.15
113.727,1130,401290,44.09,1.15
113.827,1131,401418,44.25,1.15
113.928,1132,400890,44.20,1.15
114.028,1133,401290,44.16,1.15
114.128,1134,400874,45.61,1.15
114.229,1135,401418,43.38,1.14
114.329,1136,401226,43.48,1.14
114.429,1137,401706,44.47,1.14
114.531,1138,401802,45.30,1.14
114.630,1139,401802,45.96,1.14
114.731,1140,400634,45.97,1.14
114.831,1141,400650,45.53,1.14
114.931,1142,401370,44.80,1.14
115.032,1143,401354,47.74,1.14
115.132,1144,400842,47.67,1.14
115.233,1145,401482,40.06,1.13
115.333,1146,400746,39.94,1.13
115.434,1147,401562,44.00,1.13
115.534,1148,401642,44.64,1.13
115.634,1149,400650,60.38,1.13
115.735,1150,401146,57.63,1.13
115.835,1151,401082,43.69,1.13
115.936,1152,401114,43.07,1.13
116.036,1153,400858,45.07,1.13
116.137,1154,401258,44.46,1.13
116.237,1155,400842,34.84,1.12
116.338,1156,400442,35.33,1.12
116.438,1157,400650,44.60,1.12
116.538,1158,400090,44.23,1.12
116.639,1159,400474,42.75,1.12
116.740,1160,400634,44.62,1.12
116.840,1161,400522,46.04,1.12
116.940,1162,401866,48.09,1.12
117.041,1163,401386,46.36,1.12
117.142,1164,401610,45.03,1.12
117.243,1165,400618,45.81,1.11
117.344,1166,400874,46.61,1.11
117.444,1167,401578,44.03,1.11
117.544,1168,401450,42.98,1.11
117.645,1169,401066,45.51,1.11
117.746,1170,400666,46.85,1.11
117.845,1171,401034,49.21,1.11
117.946,1172,401274,47.35,1.11
118.046,1173,401338,43.18,1.11
118.147,1174,400890,43.00,1.11
118.247,1175,400698,41.62,1.11
118.347,1176,400682,41.40,1.10
118.448,1177,401018,43.59,1.10
118.548,1178,401162,44.38,1.10
118.649,1179,401354,45.53,1.10
118.749,1180,400362,45.55,1.10
118.850,1181,401338,43.27,1.10
118.950,1182,400474,43.99,1.10
119.052,1183,400426,45.87,1.10
119.151,1184,400746,44.15,1.10
119.252,1185,399562,44.57,1.10
119.353,1186,400634,48.47,1.10
119.453,1187,400634,53.83,1.09
119.553,1188,400474,45.74,1.09
119.654,1189,401194,38.36,1.09
119.755,1190,401274,39.18,1.09
119.855,1191,400986,46.73,1.09
119.956,1192,400938,43.77,1.09
120.056,1193,401834,43.21,1.09
120.157,1194,401882,47.61,1.09
120.258,1195,401050,52.57,1.09
120.358,1196,400682,45.16,1.09
120.458,1197,401338,38.83,1.09
120.559,1198,400778,40.52,1.08
120.659,1199,400906,44.35,1.08
120.760,1200,400618,45.39,1.08
120.861,1201,401082,45.50,1.08
120.962,1202,400650,45.43,1.08
121.062,1203,401738,44.00,1.08
121.163,1204,401034,44.35,1.08
121.263,1205,401146,44.79,1.08
121.363,1206,400170,44.60,1.08
121.464,1207,400074,45.70,1.08
121.566,1208,399802,45.24,1.08
121.665,1209,400394,44.36,1.07
121.766,1210,401242,44.47,1.07
121.866,1211,400458,45.00,1.07
121.967,1212,400282,44.02,1.07
122.067,1213,401322,43.73,1.07
122.167,1214,401562,43.24,1.07
122.268,1215,401658,42.89,1.07
122.369,1216,401210,46.77,1.07
122.469,1217,400442,45.30,1.07
122.569,1218,401098,44.01,1.07
122.671,1219,400970,46.45,1.07
122.770,1220,400730,45.48,1.06
122.871,1221,401114,44.66,1.06
122.971,1222,401066,47.51,1.06
123.072,1223,400794,46.82,1.06
123.172,1224,402186,43.34,1.06
123.273,1225,400474,41.93,1.06
123.373,1226,401146,43.81,1.06
123.474,1227,401226,44.04,1.06
123.574,1228,401274,44.83,1.06
123.675,1229,401178,44.96,1.06
123.775,1230,400794,43.10,1.06
123.876,1231,400906,41.77,1.06
123.976,1232,400906,44.04,1.05
124.077,1233,400298,43.47,1.05
124.177,1234,400906,44.56,1.05
124.278,1235,401354,43.71,1.05
124.379,1236,401002,45.29,1.05
124.479,1237,400330,44.82,1.05
124.579,1238,400858,44.15,1.05
124.680,1239,400218,44.29,1.05
124.780,1240,401290,44.21,1.05
124.882,1241,401674,45.82,1.05
124.981,1242,401162,44.62,1.05
125.082,1243,400522,44.40,1.05
125.182,1244,400394,44.83,1.04
125.283,1245,401450,44.66,1.04
125.383,1246,401594,44.34,1.04
125.483,1247,401514,44.11,1.04
125.584,1248,400522,45.69,1.04
125.685,1249,401386,44.21,1.04
125.785,1250,400650,44.49,1.04
125.886,1251,401802,44.68,1.04
125.986,1252,401242,44.42,1.04
126.088,1253,400842,46.61,1.04
126.188,1254,400602,46.00,1.04
126.289,1255,400954,47.18,1.04
126.389,1256,402186,46.63,1.03
126.489,1257,401482,43.82,1.03
126.589,1258,401898,43.87,1.03
126.690,1259,402010,44.08,1.03
126.790,1260,402138,44.33,1.03
126.891,1261,401306,44.26,1.03
126.992,1262,402010,45.37,1.03
127.092,1263,402042,45.82,1.03
127.193,1264,401882,44.52,1.03
127.293,1265,402506,43.71,1.03
127.394,1266,402570,44.48,1.03
127.494,1267,402266,45.40,1.03
127.595,1268,401690,49.30,1.02
127.696,1269,402042,47.13,1.02
127.796,1270,402010,40.96,1.02
127.897,1271,401914,41.85,1.02
127.997,1272,402410,44.40,1.02
128.098,1273,402138,44.08,1.02
128.198,1274,401802,44.45,1.02
128.299,1275,401834,44.01,1.02
128.399,1276,402810,46.42,1.02
128.500,1277,402650,45.35,1.02
128.600,1278,403242,42.97,1.02
128.701,1279,402522,41.76,1.02
128.801,1280,402618,45.90,1.01
128.902,1281,402122,45.40,1.01
129.002,1282,402506,49.81,1.01
129.103,1283,402954,48.62,1.01
129.203,1284,402714,39.97,1.01
129.303,1285,402154,40.30,1.01
129.404,1286,402074,46.28,1.01
129.505,1287,402490,45.86,1.01
129.605,1288,402490,43.40,1.01
129.705,1289,401866,41.69,1.01
129.806,1290,402282,45.07,1.01
129.906,1291,402218,44.94,1.01
130.007,1292,402410,47.44,1.01
130.107,1293,403322,48.75,1.00
130.208,1294,401994,41.41,1.00
130.308,1295,401466,40.14,1.00
130.409,1296,402250,45.83,1.00
130.510,1297,402090,46.49,1.00
130.611,1298,402858,52.41,1.00
130.712,1299,403034,52.53,1.00
130.812,1300,403146,50.22,1.00
130.913,1301,402570,51.16,1.00
131.014,1302,402122,35.11,1.00
131.115,1303,401450,38.40,1.00
131.216,1304,402058,61.48,1.00
131.316,1305,402106,62.19,1.00
131.418,1306,402346,38.01,0.99
131.517,1307,401594,36.32,0.99
131.618,1308,401866,48.21,0.99
131.719,1309,401194,45.98,0.99
131.819,1310,402074,60.10,0.99
131.920,1311,402202,59.24,0.99
132.020,1312,402586,35.67,0.99
132.121,1313,402746,35.05,0.99
132.221,1314,401018,44.17,0.99
132.322,1315,401866,44.00,0.99
132.422,1316,401802,44.71,0.99
132.523,1317,402314,44.06,0.99
132.623,1318,402538,44.58,0.99
132.724,1319,402074,44.85,0.98
132.825,1320,402442,46.17,0.98
132.925,1321,401226,47.14,0.98
133.026,1322,401978,49.53,0.98
133.126,1323,401530,48.49,0.98
133.228,1324,401562,42.94,0.98
133.327,1325,401210,42.58,0.98
133.428,1326,401962,43.73,0.98
133.528,1327,401850,44.70,0.98
133.629,1328,402538,43.72,0.98
133.729,1329,401834,44.86,0.98
133.830,1330,402938,47.12,0.98
133.930,1331,401258,47.30,0.98
134.030,1332,400698,51.55,0.98
134.131,1333,402170,54.53,0.97
134.232,1334,402794,66.73,0.97
134.332,1335,402042,56.44,0.97
134.432,1336,401466,33.51,0.97
134.533,1337,402426,33.72,0.97
134.633,1338,401994,69.92,0.97
134.734,1339,401290,66.00,0.97
134.834,1340,401786,60.63,0.97
134.935,1341,402522,102.51,0.97
135.035,1342,401690,150.45,0.97
135.136,1343,402218,77.55,0.97
135.237,1344,402234,30.83,0.97
135.337,1345,402458,32.37,0.97
135.437,1346,402458,68.16,0.97
135.538,1347,402394,60.19,0.96
135.639,1348,402218,50.70,0.96
135.739,1349,402698,74.23,0.96
135.840,1350,402458,137.65,0.96
135.940,1351,402682,49.85,0.96
136.040,1352,402410,15.62,0.96
136.141,1353,402442,14.59,0.96
136.241,1354,402554,46.33,0.96
136.342,1355,402282,44.44,0.96
136.442,1356,402970,36.97,0.96
136.543,1357,403034,37.60,0.96
136.643,1358,402314,48.11,0.96
136.744,1359,403130,45.57,0.96
136.844,1360,403194,41.97,0.96
136.945,1361,403530,42.29,0.95
137.045,1362,402906,44.64,0.95
137.146,1363,403114,46.72,0.95
137.246,1364,403130,52.80,0.95
137.346,1365,402554,59.85,0.95
137.447,1366,403162,67.94,0.95
137.547,1367,402154,65.06,0.95
137.648,1368,402554,61.02,0.95
137.748,1369,403114,129.89,0.95
137.849,1370,403002,140.85,0.95
137.949,1371,402154,73.43,0.95
138.050,1372,402522,35.20,0.95
138.150,1373,402714,38.23,0.95
138.251,1374,402234,44.75,0.95
138.351,1375,401866,50.05,0.94
138.452,1376,401786,56.65,0.94
138.552,1377,401642,45.39,0.94
138.652,1378,401850,38.83,0.94
138.753,1379,402186,40.11,0.94
138.853,1380,401866,38.00,0.94
138.954,1381,402618,34.96,0.94
139.054,1382,402362,31.49,0.94
139.155,1383,402522,29.78,0.94
139.256,1384,402650,28.97,0.94
139.357,1385,402474,32.01,0.94
139.457,1386,402490,41.57,0.94
139.558,1387,402378,44.18,0.94
139.658,1388,403082,45.44,0.94
139.759,1389,403754,50.27,0.94
139.859,1390,402522,52.45,0.93
139.959,1391,401546,104.85,0.93
140.060,1392,401674,116.52,0.93
140.161,1393,402074,42.93,0.93
140.261,1394,402874,30.16,0.93
140.362,1395,402490,32.99,0.93
140.462,1396,401786,36.42,0.93
140.562,1397,402922,41.96,0.93
140.663,1398,401978,43.57,0.93
140.763,1399,401770,45.88,0.93
140.864,1400,402666,45.07,0.93
140.964,1401,401962,44.40,0.93
141.065,1402,402042,44.73,0.93
141.165,1403,402250,44.25,0.93
141.266,1404,402698,44.03,0.93
141.366,1405,402122,44.41,0.92
141.467,1406,402282,44.42,0.92
141.567,1407,402042,44.61,0.92
141.668,1408,402538,44.20,0.92
141.768,1409,401546,44.42,0.92
141.869,1410,402810,43.79,0.92
141.969,1411,403002,44.65,0.92
142.069,1412,401834,44.50,0.92
142.170,1413,401818,43.60,0.92
142.271,1414,402090,45.88,0.92
142.372,1415,401802,46.84,0.92
142.471,1416,402090,44.85,0.92
142.572,1417,402026,43.56,0.92
142.672,1418,402170,44.12,0.92
142.773,1419,401738,43.52,0.92
142.873,1420,402074,44.61,0.91
142.974,1421,401930,43.88,0.91
143.074,1422,401530,45.02,0.91
143.175,1423,401482,45.82,0.91
143.276,1424,400906,47.58,0.91
143.376,1425,400890,47.16,0.91
143.478,1426,402442,47.84,0.91
143.578,1427,402234,47.52,0.91
143.679,1428,400890,47.30,0.91
143.780,1429,401706,48.94,0.91
143.879,1430,400666,44.44,0.91
143.981,1431,401754,45.34,0.91
144.081,1432,401450,42.70,0.91
144.181,1433,401498,44.69,0.91
144.281,1434,400986,44.44,0.91
144.382,1435,400746,43.48,0.91
144.483,1436,401178,46.01,0.90
144.583,1437,400810,43.02,0.90
144.683,1438,402330,44.46,0.90
144.784,1439,401786,46.31,0.90
144.885,1440,401226,43.77,0.90
144.985,1441,402154,44.91,0.90
145.086,1442,401962,45.67,0.90
145.187,1443,402042,48.67,0.90
145.288,1444,401562,47.47,0.90
145.390,1445,401834,45.98,0.90
145.490,1446,401546,47.22,0.90
145.592,1447,401722,47.84,0.90
145.691,1448,401274,44.29,0.90
145.792,1449,401722,43.83,0.90
145.892,1450,400922,43.87,0.90
145.993,1451,401434,44.22,0.90
146.093,1452,402378,44.22,0.89
146.194,1453,402442,44.30,0.89
146.295,1454,401002,45.84,0.89
146.395,1455,402490,44.88,0.89
146.496,1456,401402,44.00,0.89
146.596,1457,402058,44.09,0.89
146.697,1458,402266,45.79,0.89
146.797,1459,401242,44.95,0.89
146.897,1460,400682,45.61,0.89
146.998,1461,402170,43.70,0.89
147.098,1462,400714,43.23,0.89
147.199,1463,401978,45.24,0.89
147.300,1464,401786,46.18,0.89
147.401,1465,401754,46.05,0.89
147.501,1466,401594,44.47,0.89
147.602,1467,401690,46.88,0.89
147.703,1468,400970,44.10,0.88
147.803,1469,401418,44.13,0.88
147.904,1470,401434,45.72,0.88
148.005,1471,401706,45.22,0.88
148.106,1472,401482,45.38,0.88
148.207,1473,400986,44.06,0.88
148.307,1474,401498,44.55,0.88
148.408,1475,401098,45.51,0.88
148.508,1476,400970,44.14,0.88
148.609,1477,401322,44.42,0.88
148.709,1478,400714,44.46,0.88
148.809,1479,401322,44.01,0.88
148.910,1480,402346,45.43,0.88
149.010,1481,401770,44.51,0.88
149.111,1482,401450,43.79,0.88
149.211,1483,401130,45.03,0.88
149.312,1484,401754,43.49,0.88
149.413,1485,402026,45.69,0.87
149.513,1486,401274,44.18,0.87
149.614,1487,401850,43.85,0.87
149.714,1488,402154,44.74,0.87
149.814,1489,401754,44.21,0.87
149.915,1490,402362,44.86,0.87
150.015,1491,400858,44.82,0.87
150.116,1492,401914,44.51,0.87
150.216,1493,402026,44.34,0.87
150.317,1494,401594,44.37,0.87
150.417,1495,401354,44.20,0.87
150.518,1496,402442,44.66,0.87
150.618,1497,403066,44.39,0.87
150.719,1498,402090,44.20,0.87
150.819,1499,402506,47.12,0.87
150.920,1500,402970,46.01,0.87
151.020,1501,402554,43.33,0.87
151.121,1502,402106,42.88,0.86
151.221,1503,401850,44.56,0.86
151.321,1504,401082,43.63,0.86
151.422,1505,402346,44.34,0.86
151.522,1506,401882,43.95,0.86
151.623,1507,402250,44.94,0.86
151.723,1508,401386,44.32,0.86
151.824,1509,401114,44.99,0.86
151.924,1510,401722,45.14,0.86
152.025,1511,400954,42.88,0.86
152.125,1512,400586,43.38,0.86
152.226,1513,400090,43.75,0.86
152.326,1514,400730,44.71,0.86
152.427,1515,400538,43.50,0.86
152.527,1516,400746,44.53,0.86
152.628,1517,401242,43.80,0.86
152.728,1518,400538,44.56,0.86
152.829,1519,400218,44.35,0.86
152.929,1520,401050,43.47,0.85
153.029,1521,401546,43.75,0.85
153.130,1522,401642,43.58,0.85
153.230,1523,401018,43.98,0.85
153.331,1524,401242,43.78,0.85
153.431,1525,400122,44.02,0.85
153.532,1526,400346,43.90,0.85
153.632,1527,399818,44.30,0.85
153.732,1528,399546,44.63,0.85
153.833,1529,400570,43.50,0.85
153.933,1530,400106,44.16,0.85
154.034,1531,399914,44.08,0.85
154.134,1532,400218,44.29,0.85
154.235,1533,400202,44.09,0.85
154.335,1534,400458,44.51,0.85
154.436,1535,399818,43.49,0.85
154.536,1536,400330,44.59,0.85
154.636,1537,400554,44.41,0.85
154.737,1538,400346,46.02,0.84
154.838,1539,400858,44.63,0.84
154.939,1540,400858,45.68,0.84
155.040,1541,401370,46.38,0.84
155.139,1542,401258,43.62,0.84
155.240,1543,401370,45.12,0.84
155.340,1544,401674,44.55,0.84
155.441,1545,401642,43.53,0.84
155.541,1546,401290,43.83,0.84
155.642,1547,401146,44.37,0.84
155.742,1548,401002,44.35,0.84
155.843,1549,401050,45.78,0.84
155.943,1550,400154,45.81,0.84
156.044,1551,399930,43.51,0.84
156.144,1552,400314,44.78,0.84
156.245,1553,401018,43.96,0.84
156.345,1554,400714,44.47,0.84
156.446,1555,399850,43.37,0.84
156.547,1556,400410,46.12,0.83
156.647,1557,400090,43.66,0.83
156.748,1558,400154,44.73,0.83
156.848,1559,400170,44.25,0.83
156.948,1560,400682,43.92,0.83
157.049,1561,400330,45.42,0.83
157.150,1562,400794,44.88,0.83
157.251,1563,400890,44.20,0.83
157.353,1564,400650,46.21,0.83
157.452,1565,401290,44.22,0.83
157.553,1566,401946,45.42,0.83
157.653,1567,401418,44.67,0.83
157.754,1568,400810,43.96,0.83
157.854,1569,401114,44.40,0.83
157.955,1570,401178,45.65,0.83
158.056,1571,401242,43.63,0.83
158.156,1572,401738,45.39,0.83
158.257,1573,401466,44.42,0.83
158.357,1574,401242,43.38,0.83
158.458,1575,401850,43.98,0.82
158.558,1576,401914,44.43,0.82
158.659,1577,400138,43.75,0.82
158.759,1578,401178,44.51,0.82
158.860,1579,400250,45.07,0.82
158.960,1580,401450,44.07,0.82
159.061,1581,402410,44.91,0.82
159.161,1582,401226,44.32,0.82
159.262,1583,401050,42.50,0.82
159.363,1584,401354,46.75,0.82
159.464,1585,401978,46.45,0.82
159.564,1586,401770,46.36,0.82
159.665,1587,401642,47.38,0.82
159.767,1588,402346,46.49,0.82
159.867,1589,401642,48.36,0.82
159.968,1590,401834,46.62,0.82
160.068,1591,401786,45.09,0.82
160.168,1592,401546,45.75,0.82
160.268,1593,402138,44.81,0.82
160.369,1594,402842,44.43,0.82
160.469,1595,402634,44.75,0.81
160.570,1596,402458,48.11,0.81
160.671,1597,401722,47.18,0.81
160.771,1598,402138,44.21,0.81
160.872,1599,401674,44.28,0.81
160.972,1600,403050,44.54,0.81
161.073,1601,402298,44.18,0.81
161.173,1602,402858,44.54,0.81
161.274,1603,402250,44.29,0.81
161.374,1604,402554,45.48,0.81
161.475,1605,401882,46.91,0.81
161.576,1606,401706,44.71,0.81
161.676,1607,401754,43.56,0.81
161.777,1608,401706,44.56,0.81
161.877,1609,402010,45.31,0.81
161.978,1610,402266,43.46,0.81
162.079,1611,401914,45.28,0.81
162.181,1612,402138,47.55,0.81
162.279,1613,401802,45.88,0.81
162.382,1614,402138,46.11,0.80
162.480,1615,402122,44.86,0.80
162.581,1616,402122,43.59,0.80
162.681,1617,401642,43.58,0.80
